zuerich.	900	in	soa	ns0.centralnic.net. hostmaster.centralnic.net. 2019106004 900 1800 6048000 3600
sparhafengenossenschaft.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. tvgR7uZAAJ6QzEN4GZeP3MQ9iLXLJXdYc/uY/ziBk5Yz1saVRnC706OV+XCZxC/uVjsosbKn/iIPH+bYGspkCGibDYuiTGY6aXe1rkFl4M6Lym/wJp+yivdVCUjXj4ORfNjiYbl6dF/N5r53Fc8A2Tb4UfKAlwUZkCaWDVDEvBE=
sparhafengruppe.zuerich.	3600	in	ns	ns.hostpoint.ch.
sparhafengruppe.zuerich.	3600	in	ns	ns2.hostpoint.ch.
sparhafengruppe.zuerich.	3600	in	ns	ns3.hostpoint.ch.
sparkling.zuerich.	3600	in	ns	ns.hostpoint.ch.
sparkling.zuerich.	3600	in	ns	ns2.hostpoint.ch.
sparkling.zuerich.	3600	in	ns	ns3.hostpoint.ch.
sparkojote.zuerich.	3600	in	ns	ns.hostpoint.ch.
sparkojote.zuerich.	3600	in	ns	ns2.hostpoint.ch.
sparkojote.zuerich.	3600	in	ns	ns3.hostpoint.ch.
spezialtiefbau.zuerich.	3600	in	ns	ns1.registrant-verification.ispapi.net.
spezialtiefbau.zuerich.	3600	in	ns	ns2.registrant-verification.ispapi.net.
spezialtiefbau.zuerich.	3600	in	ns	ns3.registrant-verification.ispapi.net.
sphinx.zuerich.	3600	in	ns	ns.hostpoint.ch.
sphinx.zuerich.	3600	in	ns	ns2.hostpoint.ch.
sphinx.zuerich.	3600	in	ns	ns3.hostpoint.ch.
spielsuchtberatung.zuerich.	3600	in	ns	ns.hostpoint.ch.
spielsuchtberatung.zuerich.	3600	in	ns	ns2.hostpoint.ch.
spielsuchtberatung.zuerich.	3600	in	ns	ns3.hostpoint.ch.
spiraldynamik.zuerich.	3600	in	ds	54953 13 2 7063125DC9CB5C0C957496498DB86E98B1C88214CBB616A17A0317D2C994F165
spiraldynamik.zuerich.	3600	in	ns	ns41.infomaniak.com.
spiraldynamik.zuerich.	3600	in	ns	ns42.infomaniak.com.
spiraldynamik.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. K86i9eE/kshORE2ANFDnravbBnLvyFDsEDNDjfj4fnaJ2620YehJFFy8pgwmveer41hoKweZPYnEVWQggUjXsyucv5xGHyvwRbtGmjpZkU1spsWktQgKa8fLcXP5DCtCuXbSObqJwp+Wlq/hn8Y3FgN98J1HqbDbDqQ3SiuQMpA=
spitex-stadt-zuerich.zuerich.	3600	in	ns	ch.pro.io.
spitex-stadt-zuerich.zuerich.	3600	in	ns	nl.pro.io.
spitex-stadt-zuerich.zuerich.	3600	in	ns	p.dnh.net.
spitex-zueri-ag.zuerich.	3600	in	ns	ch.pro.io.
spitex-zueri-ag.zuerich.	3600	in	ns	nl.pro.io.
spitex-zueri-ag.zuerich.	3600	in	ns	p.dnh.net.
spitex-zueri.zuerich.	3600	in	ns	ch.pro.io.
spitex-zueri.zuerich.	3600	in	ns	nl.pro.io.
spitex-zueri.zuerich.	3600	in	ns	p.dnh.net.
spitex-zuerich-ag.zuerich.	3600	in	ns	ch.pro.io.
spitex-zuerich-ag.zuerich.	3600	in	ns	nl.pro.io.
spitex-zuerich-ag.zuerich.	3600	in	ns	p.dnh.net.
spitex.zuerich.	3600	in	ns	ns1.sedoparking.com.
spitex.zuerich.	3600	in	ns	ns2.sedoparking.com.
spitexstadtzuerich.zuerich.	3600	in	ns	ch.pro.io.
spitexstadtzuerich.zuerich.	3600	in	ns	nl.pro.io.
spitexstadtzuerich.zuerich.	3600	in	ns	p.dnh.net.
spitexzuerichag.zuerich.	3600	in	ns	ch.pro.io.
spitexzuerichag.zuerich.	3600	in	ns	nl.pro.io.
spitexzuerichag.zuerich.	3600	in	ns	p.dnh.net.
sportamt-stadt.zuerich.	3600	in	ns	ns1.parking.amenic.ch.
sportamt-stadt.zuerich.	3600	in	ns	ns2.parking.amenic.ch.
sportfest.zuerich.	3600	in	ns	ns1223.ispapi.net.
sportfest.zuerich.	3600	in	ns	ns2179.ispapi.net.
sportfest.zuerich.	3600	in	ns	ns3183.ispapi.net.
spross.zuerich.	3600	in	ns	ch.pro.io.
spross.zuerich.	3600	in	ns	nl.pro.io.
spross.zuerich.	3600	in	ns	p.dnh.net.
squadrat.zuerich.	3600	in	ns	ns.hostpoint.ch.
squadrat.zuerich.	3600	in	ns	ns2.hostpoint.ch.
squadrat.zuerich.	3600	in	ns	ns3.hostpoint.ch.
st-jakob.zuerich.	3600	in	ns	ns.hostpoint.ch.
st-jakob.zuerich.	3600	in	ns	ns2.hostpoint.ch.
st-jakob.zuerich.	3600	in	ns	ns3.hostpoint.ch.
stadtmagazin.zuerich.	3600	in	ns	ns-cloud-c1.googledomains.com.
stadtmagazin.zuerich.	3600	in	ns	ns-cloud-c2.googledomains.com.
stadtmagazin.zuerich.	3600	in	ns	ns-cloud-c3.googledomains.com.
stadtmagazin.zuerich.	3600	in	ns	ns-cloud-c4.googledomains.com.
staefa.zuerich.	3600	in	ds	56238 13 2 77D0B4B623B8F239CC0015C75DE91628FD4C3EF38E78A9200CF2DC8E118BCCE4
staefa.zuerich.	3600	in	ns	dns1.swizzonic.ch.
staefa.zuerich.	3600	in	ns	dns2.swizzonic.ch.
staefa.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. IO0trKp9sWWsw2HClU7gQH45VT1WNKxr/L7RF490zMl6FR0Ce2jMuV22vn6NTCa3NVVia7ity3S8hpKD7gaoVjKIeLEHbrIJD39cHJ1JunQwN7ozF0bsHoqaBJEdyJ3aIHNKTOnSAGgro9tu75OfimRBcqK69hEKzVEs7QaJ7g0=
staenderat.zuerich.	3600	in	ns	ns.hostpoint.ch.
staenderat.zuerich.	3600	in	ns	ns2.hostpoint.ch.
staenderat.zuerich.	3600	in	ns	ns3.hostpoint.ch.
staffelmedien.zuerich.	3600	in	ns	ns1-02.azure-dns.com.
staffelmedien.zuerich.	3600	in	ns	ns2-02.azure-dns.net.
startups.zuerich.	3600	in	ns	ns.hostpoint.ch.
startups.zuerich.	3600	in	ns	ns2.hostpoint.ch.
startups.zuerich.	3600	in	ns	ns3.hostpoint.ch.
steinemann.zuerich.	3600	in	ns	ns.hostpoint.ch.
steinemann.zuerich.	3600	in	ns	ns2.hostpoint.ch.
steinemann.zuerich.	3600	in	ns	ns3.hostpoint.ch.
steinlins.zuerich.	3600	in	ns	ns.hostpoint.ch.
steinlins.zuerich.	3600	in	ns	ns2.hostpoint.ch.
steinlins.zuerich.	3600	in	ns	ns3.hostpoint.ch.
steuerberatung.zuerich.	3600	in	ns	ns.hostpoint.ch.
steuerberatung.zuerich.	3600	in	ns	ns2.hostpoint.ch.
steuerberatung.zuerich.	3600	in	ns	ns3.hostpoint.ch.
steuern-stadt.zuerich.	3600	in	ns	ns.hostpoint.ch.
steuern-stadt.zuerich.	3600	in	ns	ns2.hostpoint.ch.
steuern-stadt.zuerich.	3600	in	ns	ns3.hostpoint.ch.
stg.zuerich.	3600	in	ns	ns1-36.azure-dns.com.
stg.zuerich.	3600	in	ns	ns2-36.azure-dns.net.
stg.zuerich.	3600	in	ns	ns3-36.azure-dns.org.
stg.zuerich.	3600	in	ns	ns4-36.azure-dns.info.
stiftungen.zuerich.	3600	in	ns	ns.hostpoint.ch.
stiftungen.zuerich.	3600	in	ns	ns2.hostpoint.ch.
stiftungen.zuerich.	3600	in	ns	ns3.hostpoint.ch.
stiftungsstandort.zuerich.	3600	in	ns	ns.hostpoint.ch.
stiftungsstandort.zuerich.	3600	in	ns	ns2.hostpoint.ch.
stiftungsstandort.zuerich.	3600	in	ns	ns3.hostpoint.ch.
stipendien.zuerich.	3600	in	ns	ns1.brandshelter.com.
stipendien.zuerich.	3600	in	ns	ns2.brandshelter.de.
stipendien.zuerich.	3600	in	ns	ns3.brandshelter.info.
stipendien.zuerich.	3600	in	ns	ns4.brandshelter.net.
stipendien.zuerich.	3600	in	ns	ns5.brandshelter.us.
stoffel.zuerich.	3600	in	ns	ns4.wixdns.net.
stoffel.zuerich.	3600	in	ns	ns5.wixdns.net.
storchen.zuerich.	3600	in	ns	ns.hostpoint.ch.
storchen.zuerich.	3600	in	ns	ns2.hostpoint.ch.
storchen.zuerich.	3600	in	ns	ns3.hostpoint.ch.
storen.zuerich.	3600	in	ns	ns.hostpoint.ch.
storen.zuerich.	3600	in	ns	ns2.hostpoint.ch.
storen.zuerich.	3600	in	ns	ns3.hostpoint.ch.
strafverteidiger.zuerich.	3600	in	ns	ns1.hoststar.hosting.
strafverteidiger.zuerich.	3600	in	ns	ns2.hoststar.hosting.
strassenbau.zuerich.	3600	in	ns	ns1.registrant-verification.ispapi.net.
strassenbau.zuerich.	3600	in	ns	ns2.registrant-verification.ispapi.net.
strassenbau.zuerich.	3600	in	ns	ns3.registrant-verification.ispapi.net.
streetfoodfestival.zuerich.	3600	in	ns	ns.hostpoint.ch.
streetfoodfestival.zuerich.	3600	in	ns	ns2.hostpoint.ch.
streetfoodfestival.zuerich.	3600	in	ns	ns3.hostpoint.ch.
streetview.zuerich.	3600	in	ns	ns1.googledomains.com.
streetview.zuerich.	3600	in	ns	ns2.googledomains.com.
streetview.zuerich.	3600	in	ns	ns3.googledomains.com.
streetview.zuerich.	3600	in	ns	ns4.googledomains.com.
strickhof.zuerich.	3600	in	ns	ns.hostpoint.ch.
strickhof.zuerich.	3600	in	ns	ns2.hostpoint.ch.
strickhof.zuerich.	3600	in	ns	ns3.hostpoint.ch.
strom.zuerich.	3600	in	ns	ns1223.ispapi.net.
strom.zuerich.	3600	in	ns	ns2179.ispapi.net.
strom.zuerich.	3600	in	ns	ns3183.ispapi.net.
stromer.zuerich.	3600	in	ns	ns.hostpoint.ch.
stromer.zuerich.	3600	in	ns	ns2.hostpoint.ch.
stromer.zuerich.	3600	in	ns	ns3.hostpoint.ch.
suchtberatung.zuerich.	3600	in	ns	ns.hostpoint.ch.
suchtberatung.zuerich.	3600	in	ns	ns2.hostpoint.ch.
suchtberatung.zuerich.	3600	in	ns	ns3.hostpoint.ch.
suchtfachstelle.zuerich.	3600	in	ns	ns01.oscolo.net.
suchtfachstelle.zuerich.	3600	in	ns	ns02.oscolo.net.
suchtpraevention.zuerich.	3600	in	ns	ns1223.ispapi.net.
suchtpraevention.zuerich.	3600	in	ns	ns2179.ispapi.net.
suchtpraevention.zuerich.	3600	in	ns	ns3183.ispapi.net.
sugo.zuerich.	3600	in	ns	ch.pro.io.
sugo.zuerich.	3600	in	ns	nl.pro.io.
sugo.zuerich.	3600	in	ns	p.dnh.net.
suisse-ing.zuerich.	3600	in	ns	ns.hostpoint.ch.
suisse-ing.zuerich.	3600	in	ns	ns2.hostpoint.ch.
suisse-ing.zuerich.	3600	in	ns	ns3.hostpoint.ch.
suissetec-sivz.zuerich.	3600	in	ns	ns.hostpoint.ch.
suissetec-sivz.zuerich.	3600	in	ns	ns2.hostpoint.ch.
suissetec-sivz.zuerich.	3600	in	ns	ns3.hostpoint.ch.
suizidpraevention.zuerich.	3600	in	ns	ns1223.ispapi.net.
suizidpraevention.zuerich.	3600	in	ns	ns2179.ispapi.net.
suizidpraevention.zuerich.	3600	in	ns	ns3183.ispapi.net.
sunflower.zuerich.	3600	in	ds	29547 13 2 1924440974C1D337834FAACE10E97BF0D7C0F492BAD9890828BCAFAD77460740
sunflower.zuerich.	3600	in	ns	ns.hostpoint.ch.
sunflower.zuerich.	3600	in	ns	ns2.hostpoint.ch.
sunflower.zuerich.	3600	in	ns	ns3.hostpoint.ch.
sunflower.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. ngim4s8QzTXIlc8XijThzYM6kW35U6Gwh+IaPJBsvhaQMDrRUuLkIEx+QuUiosP9XwuzhWfnLtGwnfHESjNF+ADHUSIRPyieXItThk583QSXxPzvT+Ju5nz4YHLpoUq63bZyo40pC2wOFuzUYG9hG2Uz0dHnlZk2Oz5tB/sHR48=
sunnah.zuerich.	3600	in	ns	ns1223.ispapi.net.
sunnah.zuerich.	3600	in	ns	ns2179.ispapi.net.
sunnah.zuerich.	3600	in	ns	ns3183.ispapi.net.
supertext.zuerich.	3600	in	ns	ns.hostpoint.ch.
supertext.zuerich.	3600	in	ns	ns2.hostpoint.ch.
supertext.zuerich.	3600	in	ns	ns3.hostpoint.ch.
sustainability.zuerich.	3600	in	ns	ns.hostpoint.ch.
sustainability.zuerich.	3600	in	ns	ns2.hostpoint.ch.
sustainability.zuerich.	3600	in	ns	ns3.hostpoint.ch.
sva.zuerich.	3600	in	ns	ns1223.ispapi.net.
sva.zuerich.	3600	in	ns	ns2179.ispapi.net.
sva.zuerich.	3600	in	ns	ns3183.ispapi.net.
sw-powder-brows.zuerich.	3600	in	ns	dns11.firestorm.ch.
sw-powder-brows.zuerich.	3600	in	ns	dns12.firestorm-isp.com.
sw-powder-brows.zuerich.	3600	in	ns	dns13.firestorm-isp.com.
sw-powder-brows.zuerich.	3600	in	ns	dns14.firestorm.ch.
swica.zuerich.	3600	in	ds	43156 8 2 E4E63E2F2F76D01159F965B1AB878EA17F1BBFD7F5C00BD9B76A886C0D9ED8A2
swica.zuerich.	3600	in	ns	ns1.avectris.ch.
swica.zuerich.	3600	in	ns	ns2.avectris.ch.
swica.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. AwtO+QU5pc5PH9Hx0DVYOsYR4jvgHiYIJYRFRdHbGOJr1Jn9tYVrGCy/lnX/VTGzisZFQaGv8/j4BECJP0t51OSk9TIRaQfhXuT+KcNS0cxnPngyjj7XuxfRzjDDAnCGmsqhpgzlTUtSayaELO+Kr/ZTbnggBvv8ab8Iqb9bKK8=
swiss-canna-group-ag.zuerich.	3600	in	ns	ns.hostpoint.ch.
swiss-canna-group-ag.zuerich.	3600	in	ns	ns2.hostpoint.ch.
swiss-canna-group-ag.zuerich.	3600	in	ns	ns3.hostpoint.ch.
swiss-canna-group.zuerich.	3600	in	ns	ns.hostpoint.ch.
swiss-canna-group.zuerich.	3600	in	ns	ns2.hostpoint.ch.
swiss-canna-group.zuerich.	3600	in	ns	ns3.hostpoint.ch.
swiss-gate.zuerich.	3600	in	ns	ns.hostpoint.ch.
swiss-gate.zuerich.	3600	in	ns	ns2.hostpoint.ch.
swiss-gate.zuerich.	3600	in	ns	ns3.hostpoint.ch.
swiss-rock.zuerich.	3600	in	ns	ns.hostpoint.ch.
swiss-rock.zuerich.	3600	in	ns	ns2.hostpoint.ch.
swiss-rock.zuerich.	3600	in	ns	ns3.hostpoint.ch.
swiss4digital.zuerich.	3600	in	ds	51037 13 2 A181C05234A1090C5B5C7B72ACBBF3CB92E34D0995420B346A2DD303520D06F9
swiss4digital.zuerich.	3600	in	ns	nsany1.infomaniak.com.
swiss4digital.zuerich.	3600	in	ns	nsany2.infomaniak.com.
swiss4digital.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. w2+PsViP9rd8zQHCPzvbiJ/G2DM8mqBhJCWwbMRUOaaygL8HAX7KAXEZyepy+9XPQG9+eKWAMZgjrDm0vxkAqKBDJMJfMHWMy/aEy1J6mevPqmenGTEKcIb+vXU+UEp2efoI7vdb77Hy5UKpmQzlasrfVhQEJGffyd3rnbqNfFs=
swissbio.zuerich.	3600	in	ns	ns1.hosttech.ch.
swissbio.zuerich.	3600	in	ns	ns2.hosttech.ch.
swissbio.zuerich.	3600	in	ns	ns3.hosttech.ch.
swissdentaldesignstudio.zuerich.	3600	in	ns	ns.hostpoint.ch.
swissdentaldesignstudio.zuerich.	3600	in	ns	ns2.hostpoint.ch.
swissdentaldesignstudio.zuerich.	3600	in	ns	ns3.hostpoint.ch.
swisslegal.zuerich.	3600	in	ns	ns.hostpoint.ch.
swisslegal.zuerich.	3600	in	ns	ns2.hostpoint.ch.
swisslegal.zuerich.	3600	in	ns	ns3.hostpoint.ch.
swissmechanic.zuerich.	3600	in	ns	ns.hostpoint.ch.
swissmechanic.zuerich.	3600	in	ns	ns2.hostpoint.ch.
swissmechanic.zuerich.	3600	in	ns	ns3.hostpoint.ch.
swissmedical.zuerich.	3600	in	ns	ns.hostpoint.ch.
swissmedical.zuerich.	3600	in	ns	ns2.hostpoint.ch.
swissmedical.zuerich.	3600	in	ns	ns3.hostpoint.ch.
swissplan.zuerich.	3600	in	ds	46127 8 2 BECCF2F871F9E43D9F005532D5133E6CDDBBA0592A3F21E2DCDF7A6C7BFD7E49
swissplan.zuerich.	3600	in	ds	48974 8 2 D1D24296178F86EC7E4E14855E1B48197CF72EE648AEACAE7588FF26FA8234E7
swissplan.zuerich.	3600	in	ns	ns1.netzone.ch.
swissplan.zuerich.	3600	in	ns	ns2.netzone.ch.
swissplan.zuerich.	3600	in	ns	ns3.netzone.ch.
swissplan.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. uwEzRpy5rD8LFINqanM0mX+LNgUGuXoqQODR5PJFgEGMKu1qhlj2oi/dzWK+APbxtyypvHAJVfETvka4LxLiOveJYUEjsYRRxXgRPjhaLIJwPHCwE23LS3LP/OW+XgSYsmpCIvVTRwnn+uVICAwUFs5x4ZrVeyYAs961ta3L9c4=
swissre.zuerich.	3600	in	ns	kurt.ns.cloudflare.com.
swissre.zuerich.	3600	in	ns	mona.ns.cloudflare.com.
swisstransport.zuerich.	3600	in	ns	ns.hostpoint.ch.
swisstransport.zuerich.	3600	in	ns	ns2.hostpoint.ch.
swisstransport.zuerich.	3600	in	ns	ns3.hostpoint.ch.
swizzonic.zuerich.	3600	in	ds	11207 13 2 4E97D2E19000136F852CADD4F0ACC291E6C2474237786AF5FE9A54631089319A
swizzonic.zuerich.	3600	in	ns	dns1.swizzonic.ch.
swizzonic.zuerich.	3600	in	ns	dns2.swizzonic.ch.
swizzonic.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. eEWvL+UbinyGOcYABTwzGGSd5x/Mj2EkUj4O0FmuQofi5Dt9efljXEuIzH0pXTfpQjL1apXXb9M/esGGNUX7cisTJPP1+hQu/HWUUW60ozffe/tVYi4sldvsuG4d79AILRTMkMzHkdpE9aq7v0eNlc5QX/UdKhtG715I3/k9MhQ=
syz.zuerich.	3600	in	ns	ns1.cybernetwork.ch.
syz.zuerich.	3600	in	ns	ns2.cybernetwork.ch.
tapezierer.zuerich.	3600	in	ns	ns.hostpoint.ch.
tapezierer.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tapezierer.zuerich.	3600	in	ns	ns3.hostpoint.ch.
taxi.zuerich.	3600	in	ns	ns1.sedoparking.com.
taxi.zuerich.	3600	in	ns	ns2.sedoparking.com.
taxiboot.zuerich.	3600	in	ns	ns.hostpoint.ch.
taxiboot.zuerich.	3600	in	ns	ns2.hostpoint.ch.
taxiboot.zuerich.	3600	in	ns	ns3.hostpoint.ch.
taxicard.zuerich.	3600	in	ns	ns.hostpoint.ch.
taxicard.zuerich.	3600	in	ns	ns2.hostpoint.ch.
taxicard.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tbf.zuerich.	3600	in	ds	2371 13 2 02398003A83912CD8917D0CC12849EFD1B4CAA83A187E465F192B4C5215E6F3A
tbf.zuerich.	3600	in	ns	chance.ns.cloudflare.com.
tbf.zuerich.	3600	in	ns	leanna.ns.cloudflare.com.
tbf.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. LZImBKavQHSTJnlyzmkVPP/JKSzuWxqdnQ/dgOlYKm/ZOeGYo6LKqXI8I4PqZB5w/YIVNp2rHyFR6Bk8IvpkqFJ8Q+P2LV/j1/G86K/z6//fnH93gLE4sCvV3S0YAn9XVmgzsDsls5KLT/Tl3Z4FveEfQulAVu0zlpcZHtS1+sI=
tcmdielsdorf.zuerich.	3600	in	ns	ns.hostpoint.ch.
tcmdielsdorf.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tcmdielsdorf.zuerich.	3600	in	ns	ns3.hostpoint.ch.
teamcoaching.zuerich.	3600	in	ns	ns.hostpoint.ch.
teamcoaching.zuerich.	3600	in	ns	ns2.hostpoint.ch.
teamcoaching.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tele.zuerich.	3600	in	ns	ns1.hosttech.ch.
tele.zuerich.	3600	in	ns	ns2.hosttech.ch.
tele.zuerich.	3600	in	ns	ns3.hosttech.ch.
telez.zuerich.	3600	in	ns	ns1.hosttech.ch.
telez.zuerich.	3600	in	ns	ns2.hosttech.ch.
telez.zuerich.	3600	in	ns	ns3.hosttech.ch.
tellme.zuerich.	3600	in	ns	ns.hostpoint.ch.
tellme.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tellme.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tennis.zuerich.	3600	in	ns	ns1.cyon.ch.
tennis.zuerich.	3600	in	ns	ns2.cyon.ch.
teslaclub.zuerich.	3600	in	ns	ns1223.ispapi.net.
teslaclub.zuerich.	3600	in	ns	ns2179.ispapi.net.
teslaclub.zuerich.	3600	in	ns	ns3183.ispapi.net.
teuscher.zuerich.	3600	in	ns	ns6.masterhomepage.ch.
teuscher.zuerich.	3600	in	ns	ns7.masterhomepage.ch.
theaterneumarkt.zuerich.	3600	in	ns	ns.hostpoint.ch.
theaterneumarkt.zuerich.	3600	in	ns	ns2.hostpoint.ch.
theaterneumarkt.zuerich.	3600	in	ns	ns3.hostpoint.ch.
thehall.zuerich.	3600	in	ns	ns.hostpoint.ch.
thehall.zuerich.	3600	in	ns	ns2.hostpoint.ch.
thehall.zuerich.	3600	in	ns	ns3.hostpoint.ch.
theia.zuerich.	3600	in	ns	ns.hostpoint.ch.
theia.zuerich.	3600	in	ns	ns2.hostpoint.ch.
theia.zuerich.	3600	in	ns	ns3.hostpoint.ch.
therapie.zuerich.	3600	in	ds	56022 13 2 9AAA37D561CD0673E71DC60BDDF16580310C09A5612072941D6BB15AE9080D3A
therapie.zuerich.	3600	in	ns	ns41.infomaniak.com.
therapie.zuerich.	3600	in	ns	ns42.infomaniak.com.
therapie.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. Vox3TLvc2Pv557c8ykExkTLxMGretz6zh9zGY6eiRaXJE+4DDfY198T74HOuLHI37PvNLiBhvS5bdXqxj8kutQ1NcrJWtfrL0eGxdkbpzrQ9RBhNvdBJ3P4HOaZYh7PWx67KdfO1SIeptomHhG6duouL9rarVsU0pOAv0hZozn0=
tiefbau.zuerich.	3600	in	ns	ns1.registrant-verification.ispapi.net.
tiefbau.zuerich.	3600	in	ns	ns2.registrant-verification.ispapi.net.
tiefbau.zuerich.	3600	in	ns	ns3.registrant-verification.ispapi.net.
tiergarten.zuerich.	3600	in	ns	ns.hostpoint.ch.
tiergarten.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tiergarten.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tierspital.zuerich.	3600	in	ns	ns.hostpoint.ch.
tierspital.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tierspital.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tilt.zuerich.	3600	in	ds	29816 13 2 6FE0F9C4171D74D5FBD8E3F6C00B51674985B64A73947B09B3B0F023286A63D3
tilt.zuerich.	3600	in	ns	ns41.infomaniak.com.
tilt.zuerich.	3600	in	ns	ns42.infomaniak.com.
tilt.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. Rc0Hf9DlEkQ7FXL0zoAphVERXR3bplEJhFb874wVe0V9KeoH7XyEac2mVh5RD2wCyhhcyQ/wQZQFOaPyy7CW1KZpO179mJtFforpI7p0Ge6Y4nhIkm1r7eR06nbq6MnR0A+7lLeAvOcVPCm8pIuUNNe9nf2K2Nl0w538QcjIjC8=
tixi.zuerich.	3600	in	ns	ns.hostpoint.ch.
tixi.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tixi.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tkarchitekten.zuerich.	3600	in	ns	ns.hostpoint.ch.
tkarchitekten.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tkarchitekten.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tmh.zuerich.	3600	in	ns	ns.hostpoint.ch.
tmh.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tmh.zuerich.	3600	in	ns	ns3.hostpoint.ch.
top.zuerich.	3600	in	ns	ch.ch-inter.net.
top.zuerich.	3600	in	ns	de.ch-inter.net.
top.zuerich.	3600	in	ns	nl.ch-inter.net.
toponline.zuerich.	3600	in	ns	ch.ch-inter.net.
toponline.zuerich.	3600	in	ns	de.ch-inter.net.
toponline.zuerich.	3600	in	ns	nl.ch-inter.net.
tour.zuerich.	3600	in	ds	19838 13 2 B859F51B3660FBB38C5C622799CD9C7606CA0D9AD36DA02895E50948F3C8B3FB
tour.zuerich.	3600	in	ns	ns41.infomaniak.com.
tour.zuerich.	3600	in	ns	ns42.infomaniak.com.
tour.zuerich.	3600	in	rrsig	DS 8 2 3600 20240926133722 20240827120722 52075 zuerich. MNOtjUmEGCn+j6Rlg7eT6cNYujzqcrh6+DP6AkRexb3zKNBxjg3oQjg0keJC/5WMCpoLe5HX3tQ9VgOWufWs6yEXdaNW+N6b9X54V2BRD1bWWjahXlhmavWNlLEDnjOS58Z6Y0/Ki4HDwInK/75azWHB52GmR3QmjnsRJ4Nfr0E=
tourismus.zuerich.	3600	in	ns	ns1.brandshelter.com.
tourismus.zuerich.	3600	in	ns	ns2.brandshelter.de.
tourismus.zuerich.	3600	in	ns	ns3.brandshelter.info.
tourismus.zuerich.	3600	in	ns	ns4.brandshelter.net.
tourismus.zuerich.	3600	in	ns	ns5.brandshelter.us.
touristinformation.zuerich.	3600	in	ns	ns1.brandshelter.com.
touristinformation.zuerich.	3600	in	ns	ns2.brandshelter.de.
touristinformation.zuerich.	3600	in	ns	ns3.brandshelter.info.
touristinformation.zuerich.	3600	in	ns	ns4.brandshelter.net.
touristinformation.zuerich.	3600	in	ns	ns5.brandshelter.us.
toys.zuerich.	3600	in	ns	ns.hostpoint.ch.
toys.zuerich.	3600	in	ns	ns2.hostpoint.ch.
toys.zuerich.	3600	in	ns	ns3.hostpoint.ch.
traders.zuerich.	3600	in	ns	ns.hostpoint.ch.
traders.zuerich.	3600	in	ns	ns2.hostpoint.ch.
traders.zuerich.	3600	in	ns	ns3.hostpoint.ch.
trading.zuerich.	3600	in	ns	ns.hostpoint.ch.
trading.zuerich.	3600	in	ns	ns2.hostpoint.ch.
trading.zuerich.	3600	in	ns	ns3.hostpoint.ch.
treuhand.zuerich.	3600	in	ns	ns67.tophost.ch.
treuhand.zuerich.	3600	in	ns	ns68.tophost.ch.
trust.zuerich.	3600	in	ns	ns.hostpoint.ch.
trust.zuerich.	3600	in	ns	ns2.hostpoint.ch.
trust.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tsri.zuerich.	3600	in	ns	ns.hostpoint.ch.
tsri.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tsri.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tugenia.zuerich.	3600	in	ns	ns.hostpoint.ch.
tugenia.zuerich.	3600	in	ns	ns2.hostpoint.ch.
tugenia.zuerich.	3600	in	ns	ns3.hostpoint.ch.
tumortage-winterthur.zuerich.	3600	in	ns	ns1223.ispapi.net.
tumortage-winterthur.zuerich.	3600	in	ns	ns2179.ispapi.net.
tumortage-winterthur.zuerich.	3600	in	ns	ns3183.ispapi.net.
turicum-baumanagement.zuerich.	3600	in	ns	ns.hostpoint.ch.
